Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.05,40,0,MINMIN,560.1099999999999,0, 8, 21, 17, 13, 18, 2, 0, 0, 11, 3, 7, 9, 0, 0, 46, 0, 11, 0, 4, 20, 0, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=21; c5a.xlarge=17; d3.2xlarge=13; d3.xlarge=18; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=3; m5.xlarge=7; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=46; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=4; r5.xlarge=20; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.05,40,0,RESHIV3,364.6999999999999,0, 10, 20, 21, 12, 13, 6, 6, 0, 9, 8, 16, 5, 0, 5, 20, 0, 8, 0, 7, 7, 6, 10, 9, 0, 0, 8,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=20; c5a.xlarge=21; d3.2xlarge=12; d3.xlarge=13; i3.2xlarge=6; i3.large=6; i3.xlarge=0; m5.2xlarge=9; m5.large=8; m5.xlarge=16; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=20; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=7; r5.xlarge=7; r5a.2xlarge=6; r5a.large=10; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.05,40,0,RESHIMAX,365.87999999999994,0, 11, 21, 15, 11, 8, 8, 9, 0, 12, 11, 12, 9, 0, 9, 18, 0, 9, 0, 10, 8, 7, 3, 5, 0, 0, 9,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=21; c5a.xlarge=15; d3.2xlarge=11; d3.xlarge=8; i3.2xlarge=8; i3.large=9; i3.xlarge=0; m5.2xlarge=12; m5.large=11; m5.xlarge=12; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=18; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=10; r5.xlarge=8; r5a.2xlarge=7; r5a.large=3; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.05,40,0,RESHIFCFS,449.5599999999999,0, 14, 20, 18, 10, 6, 5, 3, 0, 8, 14, 9, 10, 0, 5, 20, 0, 10, 0, 7, 9, 13, 5, 3, 0, 0, 14,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=20; c5a.xlarge=18; d3.2xlarge=10; d3.xlarge=6; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=8; m5.large=14; m5.xlarge=9; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=20; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=7; r5.xlarge=9; r5a.2xlarge=13; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=14},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.05,40,1,MINMIN,535.6599999999999,0, 15, 20, 16, 6, 11, 3, 0, 0, 8, 31, 11, 14, 0, 0, 31, 0, 13, 0, 3, 11, 1, 7, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=15; c5a.2xlarge=20; c5a.xlarge=16; d3.2xlarge=6; d3.xlarge=11; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=31; m5.xlarge=11; m5a.2xlarge=14; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=0; r5.large=3; r5.xlarge=11; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,MAXMIN,565.3,0, 12, 23, 20, 11, 14, 3, 0, 0, 5, 25, 9, 17, 0, 0, 29, 0, 10, 0, 2, 10, 2, 11, 2, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=23; c5a.xlarge=20; d3.2xlarge=11; d3.xlarge=14; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=25; m5.xlarge=9; m5a.2xlarge=17; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=2; r5.xlarge=10; r5a.2xlarge=2; r5a.large=11; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,MCT,653.29,0, 12, 17, 21, 11, 5, 2, 0, 0, 3, 23, 7, 12, 0, 0, 50, 0, 10, 0, 2, 18, 0, 9, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=17; c5a.xlarge=21; d3.2xlarge=11; d3.xlarge=5; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=23; m5.xlarge=7; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=50; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=2; r5.xlarge=18; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,ROUNDROBIN,739.4699999999998,0, 12, 17, 9, 10, 17, 2, 0, 0, 14, 53, 1, 20, 0, 5, 10, 0, 0, 0, 2, 15, 4, 10, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=17; c5a.xlarge=9; d3.2xlarge=10; d3.xlarge=17; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=14; m5.large=53; m5.xlarge=1; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=15; r5a.2xlarge=4; r5a.large=10; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,STATIC,527.3699999999998,0, 7, 11, 17, 2, 9, 2, 0, 0, 8, 58, 6, 3, 0, 0, 54, 0, 11, 0, 3, 11, 0, 3, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=11; c5a.xlarge=17; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=58; m5.xlarge=6; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=54; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=3; r5.xlarge=11; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,NOML,515.6899999999998,0, 16, 25, 9, 13, 5, 9, 6, 0, 12, 5, 13, 12, 0, 8, 20, 0, 7, 0, 11, 6, 8, 9, 11, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=25; c5a.xlarge=9; d3.2xlarge=13; d3.xlarge=5; i3.2xlarge=9; i3.large=6; i3.xlarge=0; m5.2xlarge=12; m5.large=5; m5.xlarge=13; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=20; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=11; r5.xlarge=6; r5a.2xlarge=8; r5a.large=9; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,CUSTOMCLUSTERNOML,337.59999999999997,0, 20, 22, 9, 19, 12, 5, 7, 0, 10, 3, 11, 7, 0, 10, 16, 0, 10, 0, 6, 12, 7, 12, 7, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=20; c5a.2xlarge=22; c5a.xlarge=9; d3.2xlarge=19; d3.xlarge=12; i3.2xlarge=5; i3.large=7; i3.xlarge=0; m5.2xlarge=10; m5.large=3; m5.xlarge=11; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=6; r5.xlarge=12; r5a.2xlarge=7; r5a.large=12; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,TEXTDISTANCE,544.7799999999999,0, 11, 14, 19, 12, 6, 5, 5, 0, 14, 18, 13, 14, 0, 6, 13, 0, 3, 0, 8, 11, 18, 9, 7, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=14; c5a.xlarge=19; d3.2xlarge=12; d3.xlarge=6; i3.2xlarge=5; i3.large=5; i3.xlarge=0; m5.2xlarge=14; m5.large=18; m5.xlarge=13; m5a.2xlarge=14; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=8; r5.xlarge=11; r5a.2xlarge=18; r5a.large=9; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,CRITICALPATH,335.9499999999999,0, 20, 18, 16, 11, 14, 10, 3, 0, 10, 14, 7, 4, 0, 4, 14, 0, 16, 0, 9, 9, 12, 8, 7, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=20; c5a.2xlarge=18; c5a.xlarge=16; d3.2xlarge=11; d3.xlarge=14; i3.2xlarge=10; i3.large=3; i3.xlarge=0; m5.2xlarge=10; m5.large=14; m5.xlarge=7; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=0; r5.large=9; r5.xlarge=9; r5a.2xlarge=12; r5a.large=8; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,CRITICALPATHREVERSE,451.73999999999995,0, 16, 20, 11, 12, 8, 7, 7, 0, 9, 9, 13, 9, 0, 9, 28, 0, 10, 0, 6, 8, 7, 10, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=20; c5a.xlarge=11; d3.2xlarge=12; d3.xlarge=8; i3.2xlarge=7; i3.large=7; i3.xlarge=0; m5.2xlarge=9; m5.large=9; m5.xlarge=13; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=28; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=6; r5.xlarge=8; r5a.2xlarge=7; r5a.large=10; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,RESHIV2,353.5299999999999,0, 12, 23, 19, 15, 12, 6, 8, 0, 8, 11, 12, 5, 0, 8, 19, 0, 4, 0, 8, 8, 12, 5, 10, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=23; c5a.xlarge=19; d3.2xlarge=15; d3.xlarge=12; i3.2xlarge=6; i3.large=8; i3.xlarge=0; m5.2xlarge=8; m5.large=11; m5.xlarge=12; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=19; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=8; r5.xlarge=8; r5a.2xlarge=12; r5a.large=5; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,RESHIV3,447.5799999999998,0, 8, 27, 17, 10, 14, 10, 7, 0, 7, 14, 11, 5, 0, 5, 17, 0, 9, 0, 10, 10, 10, 8, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=27; c5a.xlarge=17; d3.2xlarge=10; d3.xlarge=14; i3.2xlarge=10; i3.large=7; i3.xlarge=0; m5.2xlarge=7; m5.large=14; m5.xlarge=11; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=10; r5.xlarge=10; r5a.2xlarge=10; r5a.large=8; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,RESHIMAX,366.25999999999993,0, 15, 20, 13, 13, 11, 9, 8, 0, 5, 16, 9, 8, 0, 4, 19, 0, 9, 0, 8, 9, 12, 13, 5, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=15; c5a.2xlarge=20; c5a.xlarge=13; d3.2xlarge=13; d3.xlarge=11; i3.2xlarge=9; i3.large=8; i3.xlarge=0; m5.2xlarge=5; m5.large=16; m5.xlarge=9; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=19; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=8; r5.xlarge=9; r5a.2xlarge=12; r5a.large=13; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,1,RESHIFCFS,449.21999999999997,0, 17, 22, 22, 14, 8, 3, 4, 0, 12, 9, 11, 7, 0, 13, 20, 0, 11, 0, 8, 5, 4, 11, 5, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=17; c5a.2xlarge=22; c5a.xlarge=22; d3.2xlarge=14; d3.xlarge=8; i3.2xlarge=3; i3.large=4; i3.xlarge=0; m5.2xlarge=12; m5.large=9; m5.xlarge=11; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=13; m5zn.2xlarge=20; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=8; r5.xlarge=5; r5a.2xlarge=4; r5a.large=11; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,2,MINMIN,657.8899999999999,17, 4, 10, 0, 0, 13, 10, 0, 0, 8, 3, 0, 0, 32, 0, 0, 19, 28, 10, 6, 0, 0, 2, 6, 0, 21, 16,{c5.2xlarge=17; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=13; i3.2xlarge=10; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=3; m5.xlarge=0; m5a.2xlarge=0; m5a.large=32; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=19; m5zn.xlarge=28; r5.2xlarge=10; r5.large=6; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=21; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.05,40,2,MAXMIN,556.03,18, 6, 7, 0, 0, 22, 6, 3, 0, 4, 6, 0, 1, 24, 0, 0, 5, 28, 8, 8, 0, 0, 9, 9, 0, 15, 26,{c5.2xlarge=18; c5.xlarge=6; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=22; i3.2xlarge=6; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=6; m5.xlarge=0; m5a.2xlarge=1; m5a.large=24; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=28; r5.2xlarge=8; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
