Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.1,40,0,MINMIN,537.2599999999999,0, 13, 20, 18, 12, 15, 2, 0, 0, 11, 4, 8, 21, 0, 0, 42, 0, 11, 0, 3, 11, 1, 7, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=20; c5a.xlarge=18; d3.2xlarge=12; d3.xlarge=15; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=4; m5.xlarge=8; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=42; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=3; r5.xlarge=11; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,0,RESHIV3,365.0699999999999,0, 10, 19, 19, 5, 7, 2, 8, 0, 8, 8, 12, 15, 0, 7, 21, 0, 10, 0, 7, 14, 11, 9, 5, 0, 0, 8,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=19; c5a.xlarge=19; d3.2xlarge=5; d3.xlarge=7; i3.2xlarge=2; i3.large=8; i3.xlarge=0; m5.2xlarge=8; m5.large=8; m5.xlarge=12; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=21; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=7; r5.xlarge=14; r5a.2xlarge=11; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,0,RESHIMAX,365.32,0, 11, 20, 14, 15, 8, 6, 10, 0, 5, 15, 7, 7, 0, 3, 22, 0, 8, 0, 8, 8, 11, 10, 7, 0, 0, 10,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=20; c5a.xlarge=14; d3.2xlarge=15; d3.xlarge=8; i3.2xlarge=6; i3.large=10; i3.xlarge=0; m5.2xlarge=5; m5.large=15; m5.xlarge=7; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=22; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=8; r5.xlarge=8; r5a.2xlarge=11; r5a.large=10; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,0,RESHIFCFS,449.3999999999999,0, 11, 20, 14, 11, 12, 6, 3, 0, 17, 6, 11, 5, 0, 8, 25, 0, 9, 0, 9, 5, 4, 11, 9, 0, 0, 10,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=20; c5a.xlarge=14; d3.2xlarge=11; d3.xlarge=12; i3.2xlarge=6; i3.large=3; i3.xlarge=0; m5.2xlarge=17; m5.large=6; m5.xlarge=11; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=25; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=9; r5.xlarge=5; r5a.2xlarge=4; r5a.large=11; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,1,MINMIN,561.7099999999998,0, 9, 17, 21, 7, 14, 3, 0, 0, 8, 30, 8, 6, 0, 0, 46, 0, 12, 0, 2, 12, 0, 6, 5, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=17; c5a.xlarge=21; d3.2xlarge=7; d3.xlarge=14; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=30; m5.xlarge=8; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=46; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=0; r5.large=2; r5.xlarge=12; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,MAXMIN,545.8799999999999,0, 14, 18, 21, 11, 18, 0, 1, 0, 7, 31, 10, 7, 0, 1, 26, 0, 9, 0, 5, 12, 0, 12, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=18; c5a.xlarge=21; d3.2xlarge=11; d3.xlarge=18; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=7; m5.large=31; m5.xlarge=10; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=26; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=5; r5.xlarge=12; r5a.2xlarge=0; r5a.large=12; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,MCT,659.4599999999998,0, 9, 19, 19, 14, 14, 2, 0, 0, 5, 38, 12, 10, 0, 0, 24, 0, 10, 0, 3, 14, 1, 8, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=19; c5a.xlarge=19; d3.2xlarge=14; d3.xlarge=14; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=38; m5.xlarge=12; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=24; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=3; r5.xlarge=14; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,ROUNDROBIN,739.4699999999998,0, 12, 17, 9, 10, 17, 2, 0, 0, 14, 53, 1, 20, 0, 5, 10, 0, 0, 0, 2, 15, 4, 10, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=17; c5a.xlarge=9; d3.2xlarge=10; d3.xlarge=17; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=14; m5.large=53; m5.xlarge=1; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=15; r5a.2xlarge=4; r5a.large=10; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,STATIC,560.7199999999998,0, 8, 18, 16, 4, 9, 2, 0, 0, 7, 59, 6, 3, 0, 0, 44, 0, 13, 0, 3, 11, 0, 3, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=18; c5a.xlarge=16; d3.2xlarge=4; d3.xlarge=9; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=59; m5.xlarge=6; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=44; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=0; r5.large=3; r5.xlarge=11; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,NOML,532.2499999999999,0, 17, 18, 10, 11, 9, 6, 4, 0, 11, 10, 10, 7, 0, 6, 23, 0, 8, 0, 8, 16, 7, 12, 12, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=17; c5a.2xlarge=18; c5a.xlarge=10; d3.2xlarge=11; d3.xlarge=9; i3.2xlarge=6; i3.large=4; i3.xlarge=0; m5.2xlarge=11; m5.large=10; m5.xlarge=10; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=23; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=8; r5.xlarge=16; r5a.2xlarge=7; r5a.large=12; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,CUSTOMCLUSTERNOML,338.96999999999997,0, 18, 23, 10, 22, 9, 5, 7, 0, 9, 5, 17, 11, 0, 7, 12, 0, 7, 0, 5, 12, 7, 9, 10, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=18; c5a.2xlarge=23; c5a.xlarge=10; d3.2xlarge=22; d3.xlarge=9; i3.2xlarge=5; i3.large=7; i3.xlarge=0; m5.2xlarge=9; m5.large=5; m5.xlarge=17; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=5; r5.xlarge=12; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,TEXTDISTANCE,543.1799999999998,0, 14, 16, 11, 12, 7, 10, 4, 0, 12, 15, 21, 9, 0, 7, 14, 0, 9, 0, 10, 11, 12, 4, 7, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=16; c5a.xlarge=11; d3.2xlarge=12; d3.xlarge=7; i3.2xlarge=10; i3.large=4; i3.xlarge=0; m5.2xlarge=12; m5.large=15; m5.xlarge=21; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=10; r5.xlarge=11; r5a.2xlarge=12; r5a.large=4; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,CRITICALPATH,336.0599999999999,0, 18, 18, 12, 12, 8, 8, 10, 0, 13, 15, 7, 10, 0, 12, 16, 0, 14, 0, 10, 10, 4, 2, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=18; c5a.2xlarge=18; c5a.xlarge=12; d3.2xlarge=12; d3.xlarge=8; i3.2xlarge=8; i3.large=10; i3.xlarge=0; m5.2xlarge=13; m5.large=15; m5.xlarge=7; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=12; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=0; r5.large=10; r5.xlarge=10; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,CRITICALPATHREVERSE,451.2099999999999,0, 14, 23, 12, 11, 11, 8, 6, 0, 6, 12, 12, 10, 0, 8, 26, 0, 10, 0, 9, 8, 7, 7, 5, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=23; c5a.xlarge=12; d3.2xlarge=11; d3.xlarge=11; i3.2xlarge=8; i3.large=6; i3.xlarge=0; m5.2xlarge=6; m5.large=12; m5.xlarge=12; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=26; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=9; r5.xlarge=8; r5a.2xlarge=7; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,RESHIV2,447.5699999999999,0, 9, 19, 16, 12, 11, 6, 8, 0, 7, 15, 7, 4, 0, 9, 18, 0, 9, 0, 7, 10, 11, 15, 13, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=19; c5a.xlarge=16; d3.2xlarge=12; d3.xlarge=11; i3.2xlarge=6; i3.large=8; i3.xlarge=0; m5.2xlarge=7; m5.large=15; m5.xlarge=7; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=18; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=7; r5.xlarge=10; r5a.2xlarge=11; r5a.large=15; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,RESHIV3,648.2899999999997,0, 7, 22, 19, 11, 6, 9, 7, 0, 7, 14, 8, 13, 0, 9, 21, 0, 8, 0, 10, 11, 12, 7, 5, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=22; c5a.xlarge=19; d3.2xlarge=11; d3.xlarge=6; i3.2xlarge=9; i3.large=7; i3.xlarge=0; m5.2xlarge=7; m5.large=14; m5.xlarge=8; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=21; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=10; r5.xlarge=11; r5a.2xlarge=12; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,RESHIMAX,365.8699999999998,0, 13, 22, 14, 14, 9, 11, 8, 0, 7, 16, 11, 11, 0, 8, 16, 0, 11, 0, 7, 13, 5, 1, 9, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=22; c5a.xlarge=14; d3.2xlarge=14; d3.xlarge=9; i3.2xlarge=11; i3.large=8; i3.xlarge=0; m5.2xlarge=7; m5.large=16; m5.xlarge=11; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=7; r5.xlarge=13; r5a.2xlarge=5; r5a.large=1; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,1,RESHIFCFS,449.3399999999999,0, 18, 20, 23, 10, 6, 5, 9, 0, 7, 8, 10, 3, 0, 12, 21, 0, 14, 0, 6, 12, 6, 9, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=18; c5a.2xlarge=20; c5a.xlarge=23; d3.2xlarge=10; d3.xlarge=6; i3.2xlarge=5; i3.large=9; i3.xlarge=0; m5.2xlarge=7; m5.large=8; m5.xlarge=10; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=12; m5zn.2xlarge=21; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=0; r5.large=6; r5.xlarge=12; r5a.2xlarge=6; r5a.large=9; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,2,MINMIN,589.5799999999999,11, 3, 9, 0, 0, 12, 8, 0, 0, 8, 2, 0, 0, 31, 0, 0, 21, 31, 11, 10, 0, 0, 7, 3, 0, 20, 19,{c5.2xlarge=11; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=12; i3.2xlarge=8; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=31; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=21; m5zn.xlarge=31; r5.2xlarge=11; r5.large=10; r5.xlarge=0; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=20; z1d.xlarge=19},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,2,MAXMIN,553.6299999999999,11, 7, 12, 0, 0, 23, 1, 1, 0, 7, 7, 0, 1, 23, 0, 0, 13, 20, 12, 10, 0, 0, 9, 8, 0, 17, 23,{c5.2xlarge=11; c5.xlarge=7; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=23; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=7; m5.large=7; m5.xlarge=0; m5a.2xlarge=1; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=20; r5.2xlarge=12; r5.large=10; r5.xlarge=0; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=23},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
