Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.0,40,0,MINMIN,535.66,0, 13, 24, 17, 5, 18, 3, 0, 0, 13, 5, 7, 10, 0, 1, 39, 0, 12, 0, 2, 20, 1, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=24; c5a.xlarge=17; d3.2xlarge=5; d3.xlarge=18; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=13; m5.large=5; m5.xlarge=7; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=0; r5.large=2; r5.xlarge=20; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,0,RESHIV3,445.3699999999999,0, 10, 26, 17, 9, 13, 4, 2, 0, 9, 9, 11, 9, 0, 8, 17, 0, 9, 0, 8, 10, 12, 9, 7, 0, 0, 6,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=26; c5a.xlarge=17; d3.2xlarge=9; d3.xlarge=13; i3.2xlarge=4; i3.large=2; i3.xlarge=0; m5.2xlarge=9; m5.large=9; m5.xlarge=11; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=8; r5.xlarge=10; r5a.2xlarge=12; r5a.large=9; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,0,RESHIMAX,365.53999999999996,0, 14, 21, 15, 12, 7, 10, 10, 0, 7, 11, 11, 4, 0, 13, 15, 0, 8, 0, 11, 5, 8, 6, 8, 0, 0, 9,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=21; c5a.xlarge=15; d3.2xlarge=12; d3.xlarge=7; i3.2xlarge=10; i3.large=10; i3.xlarge=0; m5.2xlarge=7; m5.large=11; m5.xlarge=11; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=13; m5zn.2xlarge=15; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=11; r5.xlarge=5; r5a.2xlarge=8; r5a.large=6; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,0,RESHIFCFS,449.21999999999986,0, 15, 21, 16, 11, 9, 6, 7, 0, 4, 5, 12, 8, 0, 10, 24, 0, 10, 0, 7, 11, 5, 11, 8, 0, 0, 6,{c5.2xlarge=0; c5.xlarge=15; c5a.2xlarge=21; c5a.xlarge=16; d3.2xlarge=11; d3.xlarge=9; i3.2xlarge=6; i3.large=7; i3.xlarge=0; m5.2xlarge=4; m5.large=5; m5.xlarge=12; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=24; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=7; r5.xlarge=11; r5a.2xlarge=5; r5a.large=11; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,1,MINMIN,535.66,0, 14, 20, 15, 6, 12, 3, 0, 0, 8, 37, 6, 11, 0, 3, 32, 0, 11, 0, 2, 12, 1, 8, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=20; c5a.xlarge=15; d3.2xlarge=6; d3.xlarge=12; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=37; m5.xlarge=6; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=32; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=2; r5.xlarge=12; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,MAXMIN,543.45,0, 11, 23, 21, 14, 13, 4, 0, 0, 5, 28, 8, 15, 0, 0, 16, 0, 10, 0, 5, 16, 3, 11, 2, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=23; c5a.xlarge=21; d3.2xlarge=14; d3.xlarge=13; i3.2xlarge=4; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=28; m5.xlarge=8; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=5; r5.xlarge=16; r5a.2xlarge=3; r5a.large=11; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,MCT,648.81,0, 12, 16, 16, 4, 13, 3, 0, 0, 4, 44, 5, 9, 0, 0, 46, 0, 10, 0, 2, 12, 2, 4, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=16; c5a.xlarge=16; d3.2xlarge=4; d3.xlarge=13; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=44; m5.xlarge=5; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=46; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=2; r5.xlarge=12; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,ROUNDROBIN,739.4699999999998,0, 12, 17, 9, 10, 17, 2, 0, 0, 14, 53, 1, 20, 0, 5, 10, 0, 0, 0, 2, 15, 4, 10, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=17; c5a.xlarge=9; d3.2xlarge=10; d3.xlarge=17; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=14; m5.large=53; m5.xlarge=1; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=15; r5a.2xlarge=4; r5a.large=10; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,STATIC,635.1699999999996,0, 4, 16, 11, 3, 8, 3, 0, 0, 4, 63, 6, 4, 0, 0, 54, 0, 18, 0, 1, 10, 0, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=16; c5a.xlarge=11; d3.2xlarge=3; d3.xlarge=8; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=63; m5.xlarge=6; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=54; m5zn.large=0; m5zn.xlarge=18; r5.2xlarge=0; r5.large=1; r5.xlarge=10; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,NOML,530.8799999999998,0, 14, 22, 13, 11, 7, 7, 10, 0, 8, 14, 11, 9, 0, 5, 19, 0, 11, 0, 9, 10, 9, 7, 10, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=22; c5a.xlarge=13; d3.2xlarge=11; d3.xlarge=7; i3.2xlarge=7; i3.large=10; i3.xlarge=0; m5.2xlarge=8; m5.large=14; m5.xlarge=11; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=19; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=9; r5.xlarge=10; r5a.2xlarge=9; r5a.large=7; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,CUSTOMCLUSTERNOML,337.30999999999983,0, 17, 28, 9, 20, 10, 7, 5, 0, 14, 8, 15, 7, 0, 9, 11, 0, 8, 0, 6, 8, 3, 11, 9, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=17; c5a.2xlarge=28; c5a.xlarge=9; d3.2xlarge=20; d3.xlarge=10; i3.2xlarge=7; i3.large=5; i3.xlarge=0; m5.2xlarge=14; m5.large=8; m5.xlarge=15; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=6; r5.xlarge=8; r5a.2xlarge=3; r5a.large=11; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,TEXTDISTANCE,353.71999999999986,0, 14, 14, 20, 6, 11, 8, 5, 0, 10, 16, 17, 13, 0, 10, 11, 0, 13, 0, 5, 10, 8, 8, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=14; c5a.xlarge=20; d3.2xlarge=6; d3.xlarge=11; i3.2xlarge=8; i3.large=5; i3.xlarge=0; m5.2xlarge=10; m5.large=16; m5.xlarge=17; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=0; r5.large=5; r5.xlarge=10; r5a.2xlarge=8; r5a.large=8; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,CRITICALPATH,328.2999999999999,0, 17, 20, 11, 11, 11, 5, 7, 0, 8, 15, 10, 2, 0, 6, 22, 0, 14, 0, 11, 15, 5, 6, 9, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=17; c5a.2xlarge=20; c5a.xlarge=11; d3.2xlarge=11; d3.xlarge=11; i3.2xlarge=5; i3.large=7; i3.xlarge=0; m5.2xlarge=8; m5.large=15; m5.xlarge=10; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=22; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=0; r5.large=11; r5.xlarge=15; r5a.2xlarge=5; r5a.large=6; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,CRITICALPATHREVERSE,451.2699999999999,0, 19, 21, 20, 12, 12, 6, 5, 0, 12, 8, 11, 7, 0, 6, 27, 0, 7, 0, 7, 5, 5, 7, 8, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=19; c5a.2xlarge=21; c5a.xlarge=20; d3.2xlarge=12; d3.xlarge=12; i3.2xlarge=6; i3.large=5; i3.xlarge=0; m5.2xlarge=12; m5.large=8; m5.xlarge=11; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=27; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=7; r5.xlarge=5; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,RESHIV2,446.8799999999999,0, 10, 21, 18, 14, 7, 6, 6, 0, 7, 12, 14, 8, 0, 8, 24, 0, 9, 0, 6, 12, 12, 8, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=21; c5a.xlarge=18; d3.2xlarge=14; d3.xlarge=7; i3.2xlarge=6; i3.large=6; i3.xlarge=0; m5.2xlarge=7; m5.large=12; m5.xlarge=14; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=24; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=6; r5.xlarge=12; r5a.2xlarge=12; r5a.large=8; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,RESHIV3,447.86999999999995,0, 9, 19, 16, 9, 13, 6, 7, 0, 13, 16, 12, 7, 0, 6, 26, 0, 10, 0, 9, 12, 10, 4, 2, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=19; c5a.xlarge=16; d3.2xlarge=9; d3.xlarge=13; i3.2xlarge=6; i3.large=7; i3.xlarge=0; m5.2xlarge=13; m5.large=16; m5.xlarge=12; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=26; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=9; r5.xlarge=12; r5a.2xlarge=10; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,RESHIMAX,365.86999999999995,0, 15, 22, 19, 11, 10, 9, 5, 0, 8, 17, 11, 7, 0, 8, 17, 0, 10, 0, 7, 6, 6, 6, 11, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=15; c5a.2xlarge=22; c5a.xlarge=19; d3.2xlarge=11; d3.xlarge=10; i3.2xlarge=9; i3.large=5; i3.xlarge=0; m5.2xlarge=8; m5.large=17; m5.xlarge=11; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=7; r5.xlarge=6; r5a.2xlarge=6; r5a.large=6; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,1,RESHIFCFS,449.9499999999999,0, 14, 18, 23, 13, 8, 5, 11, 0, 11, 13, 6, 7, 0, 5, 27, 0, 10, 0, 8, 5, 10, 4, 8, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=18; c5a.xlarge=23; d3.2xlarge=13; d3.xlarge=8; i3.2xlarge=5; i3.large=11; i3.xlarge=0; m5.2xlarge=11; m5.large=13; m5.xlarge=6; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=27; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=8; r5.xlarge=5; r5a.2xlarge=10; r5a.large=4; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.0,40,2,MINMIN,656.16,11, 5, 13, 0, 0, 15, 12, 0, 0, 7, 7, 0, 0, 28, 0, 0, 22, 25, 9, 5, 0, 0, 4, 6, 0, 20, 17,{c5.2xlarge=11; c5.xlarge=5; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=15; i3.2xlarge=12; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=7; m5.xlarge=0; m5a.2xlarge=0; m5a.large=28; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=25; r5.2xlarge=9; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=20; z1d.xlarge=17},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.0,40,2,MAXMIN,591.3499999999999,11, 6, 8, 0, 0, 19, 12, 3, 0, 7, 4, 0, 0, 23, 0, 0, 14, 25, 8, 7, 0, 0, 6, 9, 0, 21, 23,{c5.2xlarge=11; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=19; i3.2xlarge=12; i3.large=3; i3.xlarge=0; m5.2xlarge=7; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=25; r5.2xlarge=8; r5.large=7; r5.xlarge=0; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=21; z1d.xlarge=23},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
