Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.0,40,0,MINMIN,149.56999999999994,0, 8, 5, 8, 22, 22, 3, 0, 0, 10, 1, 1, 25, 0, 3, 51, 0, 0, 0, 1, 25, 4, 14, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=5; c5a.xlarge=8; d3.2xlarge=22; d3.xlarge=22; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=1; m5.xlarge=1; m5a.2xlarge=25; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=51; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=25; r5a.2xlarge=4; r5a.large=14; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,0,RESHIV3,149.56999999999994,0, 12, 12, 14, 14, 10, 7, 9, 0, 7, 10, 15, 13, 0, 14, 5, 0, 4, 0, 8, 9, 10, 10, 16, 0, 0, 7,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=12; c5a.xlarge=14; d3.2xlarge=14; d3.xlarge=10; i3.2xlarge=7; i3.large=9; i3.xlarge=0; m5.2xlarge=7; m5.large=10; m5.xlarge=15; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=14; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=8; r5.xlarge=9; r5a.2xlarge=10; r5a.large=10; r5a.xlarge=16; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,0,RESHIMAX,149.56999999999994,0, 14, 12, 12, 11, 10, 6, 6, 0, 8, 5, 6, 9, 0, 7, 12, 0, 10, 0, 9, 15, 11, 18, 15, 0, 0, 10,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=12; c5a.xlarge=12; d3.2xlarge=11; d3.xlarge=10; i3.2xlarge=6; i3.large=6; i3.xlarge=0; m5.2xlarge=8; m5.large=5; m5.xlarge=6; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=9; r5.xlarge=15; r5a.2xlarge=11; r5a.large=18; r5a.xlarge=15; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,0,RESHIFCFS,149.56999999999994,0, 12, 10, 16, 12, 10, 4, 11, 0, 14, 7, 13, 14, 0, 8, 9, 0, 3, 0, 5, 14, 9, 10, 14, 0, 0, 11,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=10; c5a.xlarge=16; d3.2xlarge=12; d3.xlarge=10; i3.2xlarge=4; i3.large=11; i3.xlarge=0; m5.2xlarge=14; m5.large=7; m5.xlarge=13; m5a.2xlarge=14; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=5; r5.xlarge=14; r5a.2xlarge=9; r5a.large=10; r5a.xlarge=14; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,1,MINMIN,149.56999999999994,0, 4, 7, 9, 13, 25, 1, 0, 0, 3, 49, 1, 26, 0, 3, 24, 0, 0, 0, 1, 21, 2, 14, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=9; d3.2xlarge=13; d3.xlarge=25; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=49; m5.xlarge=1; m5a.2xlarge=26; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=24; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=21; r5a.2xlarge=2; r5a.large=14; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,MAXMIN,149.56999999999994,0, 13, 16, 16, 31, 6, 4, 0, 0, 24, 6, 1, 16, 0, 3, 10, 0, 0, 0, 3, 15, 7, 31, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=16; c5a.xlarge=16; d3.2xlarge=31; d3.xlarge=6; i3.2xlarge=4; i3.large=0; i3.xlarge=0; m5.2xlarge=24; m5.large=6; m5.xlarge=1; m5a.2xlarge=16; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=15; r5a.2xlarge=7; r5a.large=31; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,MCT,149.56999999999994,0, 2, 5, 10, 16, 6, 2, 0, 0, 10, 48, 1, 30, 0, 5, 27, 0, 0, 0, 1, 22, 5, 12, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=16; d3.xlarge=6; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=48; m5.xlarge=1; m5a.2xlarge=30; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=27; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=22; r5a.2xlarge=5; r5a.large=12; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,ROUNDROBIN,149.56999999999994,0, 2, 5, 10, 16, 6, 2, 0, 0, 10, 50, 1, 30, 0, 5, 25, 0, 0, 0, 1, 22, 5, 12, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=16; d3.xlarge=6; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=50; m5.xlarge=1; m5a.2xlarge=30; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=25; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=22; r5a.2xlarge=5; r5a.large=12; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,STATIC,149.56999999999996,0, 8, 37, 5, 69, 14, 1, 0, 0, 10, 8, 1, 12, 0, 1, 10, 0, 0, 0, 1, 16, 1, 10, 1, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=37; c5a.xlarge=5; d3.2xlarge=69; d3.xlarge=14; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=8; m5.xlarge=1; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=16; r5a.2xlarge=1; r5a.large=10; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,NOML,149.56999999999994,0, 11, 13, 13, 12, 10, 12, 10, 0, 9, 12, 13, 11, 0, 8, 9, 0, 9, 0, 10, 7, 18, 8, 11, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=13; c5a.xlarge=13; d3.2xlarge=12; d3.xlarge=10; i3.2xlarge=12; i3.large=10; i3.xlarge=0; m5.2xlarge=9; m5.large=12; m5.xlarge=13; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=10; r5.xlarge=7; r5a.2xlarge=18; r5a.large=8; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,CUSTOMCLUSTERNOML,149.56999999999994,0, 10, 12, 12, 13, 13, 9, 7, 0, 10, 8, 15, 10, 0, 10, 12, 0, 8, 0, 10, 10, 15, 8, 14, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=12; c5a.xlarge=12; d3.2xlarge=13; d3.xlarge=13; i3.2xlarge=9; i3.large=7; i3.xlarge=0; m5.2xlarge=10; m5.large=8; m5.xlarge=15; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=10; r5.xlarge=10; r5a.2xlarge=15; r5a.large=8; r5a.xlarge=14; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,TEXTDISTANCE,149.56999999999994,0, 13, 11, 12, 11, 12, 3, 10, 0, 7, 14, 15, 8, 0, 10, 13, 0, 9, 0, 10, 16, 9, 15, 8, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=11; c5a.xlarge=12; d3.2xlarge=11; d3.xlarge=12; i3.2xlarge=3; i3.large=10; i3.xlarge=0; m5.2xlarge=7; m5.large=14; m5.xlarge=15; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=10; r5.xlarge=16; r5a.2xlarge=9; r5a.large=15; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,CRITICALPATH,149.56999999999994,0, 9, 13, 11, 14, 11, 9, 3, 0, 14, 8, 16, 15, 0, 9, 12, 0, 6, 0, 6, 15, 12, 10, 13, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=11; d3.2xlarge=14; d3.xlarge=11; i3.2xlarge=9; i3.large=3; i3.xlarge=0; m5.2xlarge=14; m5.large=8; m5.xlarge=16; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=6; r5.xlarge=15; r5a.2xlarge=12; r5a.large=10; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,CRITICALPATHREVERSE,149.56999999999994,0, 12, 11, 13, 9, 11, 8, 4, 0, 12, 10, 11, 14, 0, 12, 15, 0, 7, 0, 9, 11, 12, 18, 7, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=11; c5a.xlarge=13; d3.2xlarge=9; d3.xlarge=11; i3.2xlarge=8; i3.large=4; i3.xlarge=0; m5.2xlarge=12; m5.large=10; m5.xlarge=11; m5a.2xlarge=14; m5a.large=0; m5a.xlarge=12; m5zn.2xlarge=15; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=9; r5.xlarge=11; r5a.2xlarge=12; r5a.large=18; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,RESHIV2,149.56999999999994,0, 12, 9, 13, 11, 11, 9, 10, 0, 10, 9, 16, 15, 0, 9, 19, 0, 6, 0, 4, 12, 10, 8, 13, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=9; c5a.xlarge=13; d3.2xlarge=11; d3.xlarge=11; i3.2xlarge=9; i3.large=10; i3.xlarge=0; m5.2xlarge=10; m5.large=9; m5.xlarge=16; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=19; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=4; r5.xlarge=12; r5a.2xlarge=10; r5a.large=8; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,RESHIV3,149.56999999999994,0, 9, 13, 16, 10, 14, 3, 12, 0, 6, 13, 13, 12, 0, 17, 14, 0, 3, 0, 7, 5, 7, 18, 14, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=16; d3.2xlarge=10; d3.xlarge=14; i3.2xlarge=3; i3.large=12; i3.xlarge=0; m5.2xlarge=6; m5.large=13; m5.xlarge=13; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=17; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=7; r5.xlarge=5; r5a.2xlarge=7; r5a.large=18; r5a.xlarge=14; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,RESHIMAX,149.56999999999994,0, 9, 15, 17, 10, 16, 3, 9, 0, 9, 7, 17, 11, 0, 6, 12, 0, 9, 0, 8, 12, 15, 11, 10, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=15; c5a.xlarge=17; d3.2xlarge=10; d3.xlarge=16; i3.2xlarge=3; i3.large=9; i3.xlarge=0; m5.2xlarge=9; m5.large=7; m5.xlarge=17; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=8; r5.xlarge=12; r5a.2xlarge=15; r5a.large=11; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,1,RESHIFCFS,149.56999999999994,0, 14, 13, 17, 13, 9, 5, 6, 0, 12, 10, 12, 8, 0, 9, 13, 0, 6, 0, 13, 11, 10, 15, 10, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=13; c5a.xlarge=17; d3.2xlarge=13; d3.xlarge=9; i3.2xlarge=5; i3.large=6; i3.xlarge=0; m5.2xlarge=12; m5.large=10; m5.xlarge=12; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=13; r5.xlarge=11; r5a.2xlarge=10; r5a.large=15; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,2,MINMIN,149.56999999999994,0, 3, 8, 0, 0, 31, 22, 4, 0, 7, 3, 0, 0, 49, 0, 0, 23, 25, 2, 3, 0, 0, 7, 2, 0, 4, 13,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=31; i3.2xlarge=22; i3.large=4; i3.xlarge=0; m5.2xlarge=7; m5.large=3; m5.xlarge=0; m5a.2xlarge=0; m5a.large=49; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=25; r5.2xlarge=2; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=13},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.0,40,2,MAXMIN,149.56999999999994,0, 3, 19, 0, 0, 20, 10, 4, 0, 16, 4, 0, 0, 5, 0, 0, 8, 23, 4, 3, 0, 0, 22, 8, 0, 26, 31,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=19; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=20; i3.2xlarge=10; i3.large=4; i3.xlarge=0; m5.2xlarge=16; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=23; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=22; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
