Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.15,40,0,MINMIN,1604.4699999999978,0, 51, 82, 56, 76, 54, 21, 23, 0, 52, 21, 80, 44, 0, 44, 89, 0, 29, 0, 24, 47, 66, 64, 46, 0, 0, 31,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=82; c5a.xlarge=56; d3.2xlarge=76; d3.xlarge=54; i3.2xlarge=21; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=21; m5.xlarge=80; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=47; r5a.2xlarge=66; r5a.large=64; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.15,40,1,MINMIN,1599.4399999999978,0, 52, 84, 56, 78, 52, 22, 21, 0, 51, 49, 76, 46, 0, 44, 85, 0, 31, 0, 24, 49, 70, 67, 43, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=52; c5a.2xlarge=84; c5a.xlarge=56; d3.2xlarge=78; d3.xlarge=52; i3.2xlarge=22; i3.large=21; i3.xlarge=0; m5.2xlarge=51; m5.large=49; m5.xlarge=76; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=31; r5.2xlarge=0; r5.large=24; r5.xlarge=49; r5a.2xlarge=70; r5a.large=67; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,MAXMIN,1603.8599999999974,0, 50, 80, 54, 79, 51, 22, 24, 0, 50, 47, 75, 47, 0, 45, 86, 0, 26, 0, 24, 54, 69, 71, 46, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=50; c5a.2xlarge=80; c5a.xlarge=54; d3.2xlarge=79; d3.xlarge=51; i3.2xlarge=22; i3.large=24; i3.xlarge=0; m5.2xlarge=50; m5.large=47; m5.xlarge=75; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=86; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=0; r5.large=24; r5.xlarge=54; r5a.2xlarge=69; r5a.large=71; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,MCT,1620.2999999999977,0, 52, 92, 55, 81, 48, 24, 20, 0, 50, 50, 76, 42, 0, 44, 79, 0, 32, 0, 24, 52, 70, 68, 41, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=52; c5a.2xlarge=92; c5a.xlarge=55; d3.2xlarge=81; d3.xlarge=48; i3.2xlarge=24; i3.large=20; i3.xlarge=0; m5.2xlarge=50; m5.large=50; m5.xlarge=76; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=79; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=24; r5.xlarge=52; r5a.2xlarge=70; r5a.large=68; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,ROUNDROBIN,1621.1099999999974,0, 51, 76, 54, 78, 51, 25, 23, 0, 51, 58, 73, 51, 0, 46, 82, 0, 29, 0, 26, 48, 69, 66, 43, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=76; c5a.xlarge=54; d3.2xlarge=78; d3.xlarge=51; i3.2xlarge=25; i3.large=23; i3.xlarge=0; m5.2xlarge=51; m5.large=58; m5.xlarge=73; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=82; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=26; r5.xlarge=48; r5a.2xlarge=69; r5a.large=66; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,STATIC,2336.089999999997,0, 48, 79, 53, 82, 51, 23, 21, 0, 51, 60, 68, 52, 0, 47, 84, 0, 30, 0, 22, 50, 64, 67, 48, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=48; c5a.2xlarge=79; c5a.xlarge=53; d3.2xlarge=82; d3.xlarge=51; i3.2xlarge=23; i3.large=21; i3.xlarge=0; m5.2xlarge=51; m5.large=60; m5.xlarge=68; m5a.2xlarge=52; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=84; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=0; r5.large=22; r5.xlarge=50; r5a.2xlarge=64; r5a.large=67; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,NOML,1613.5699999999977,0, 56, 80, 55, 76, 47, 25, 23, 0, 53, 46, 73, 49, 0, 50, 92, 0, 29, 0, 24, 49, 70, 63, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=80; c5a.xlarge=55; d3.2xlarge=76; d3.xlarge=47; i3.2xlarge=25; i3.large=23; i3.xlarge=0; m5.2xlarge=53; m5.large=46; m5.xlarge=73; m5a.2xlarge=49; m5a.large=0; m5a.xlarge=50; m5zn.2xlarge=92; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=49; r5a.2xlarge=70; r5a.large=63; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,CUSTOMCLUSTERNOML,1606.4599999999975,0, 55, 79, 56, 82, 48, 28, 23, 0, 54, 48, 77, 40, 0, 44, 83, 0, 26, 0, 25, 53, 69, 66, 44, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=79; c5a.xlarge=56; d3.2xlarge=82; d3.xlarge=48; i3.2xlarge=28; i3.large=23; i3.xlarge=0; m5.2xlarge=54; m5.large=48; m5.xlarge=77; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=0; r5.large=25; r5.xlarge=53; r5a.2xlarge=69; r5a.large=66; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,TEXTDISTANCE,1606.8199999999974,0, 53, 80, 55, 72, 51, 28, 21, 0, 49, 51, 71, 51, 0, 47, 85, 0, 30, 0, 24, 53, 66, 66, 47, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=80; c5a.xlarge=55; d3.2xlarge=72; d3.xlarge=51; i3.2xlarge=28; i3.large=21; i3.xlarge=0; m5.2xlarge=49; m5.large=51; m5.xlarge=71; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=0; r5.large=24; r5.xlarge=53; r5a.2xlarge=66; r5a.large=66; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,CRITICALPATH,1602.6899999999976,0, 58, 81, 51, 80, 51, 24, 22, 0, 50, 49, 76, 44, 0, 42, 85, 0, 33, 0, 24, 50, 70, 69, 41, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=81; c5a.xlarge=51; d3.2xlarge=80; d3.xlarge=51; i3.2xlarge=24; i3.large=22; i3.xlarge=0; m5.2xlarge=50; m5.large=49; m5.xlarge=76; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=24; r5.xlarge=50; r5a.2xlarge=70; r5a.large=69; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,CRITICALPATHREVERSE,1603.5899999999974,0, 56, 85, 55, 78, 52, 24, 22, 0, 49, 44, 73, 46, 0, 45, 88, 0, 30, 0, 27, 53, 67, 67, 39, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=85; c5a.xlarge=55; d3.2xlarge=78; d3.xlarge=52; i3.2xlarge=24; i3.large=22; i3.xlarge=0; m5.2xlarge=49; m5.large=44; m5.xlarge=73; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=88; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=67; r5a.large=67; r5a.xlarge=39; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,RESHIV2,1602.9399999999976,0, 56, 82, 52, 76, 49, 27, 21, 0, 55, 52, 73, 43, 0, 45, 88, 0, 32, 0, 24, 51, 64, 64, 46, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=82; c5a.xlarge=52; d3.2xlarge=76; d3.xlarge=49; i3.2xlarge=27; i3.large=21; i3.xlarge=0; m5.2xlarge=55; m5.large=52; m5.xlarge=73; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=88; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=24; r5.xlarge=51; r5a.2xlarge=64; r5a.large=64; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,RESHIV3,1604.4499999999975,0, 52, 84, 54, 73, 48, 26, 23, 0, 51, 48, 81, 44, 0, 44, 85, 0, 28, 0, 25, 50, 71, 66, 47, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=52; c5a.2xlarge=84; c5a.xlarge=54; d3.2xlarge=73; d3.xlarge=48; i3.2xlarge=26; i3.large=23; i3.xlarge=0; m5.2xlarge=51; m5.large=48; m5.xlarge=81; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=28; r5.2xlarge=0; r5.large=25; r5.xlarge=50; r5a.2xlarge=71; r5a.large=66; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,RESHIMAX,1603.4899999999977,0, 57, 80, 53, 71, 55, 22, 22, 0, 50, 49, 76, 45, 0, 43, 91, 0, 29, 0, 26, 49, 66, 74, 42, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=80; c5a.xlarge=53; d3.2xlarge=71; d3.xlarge=55; i3.2xlarge=22; i3.large=22; i3.xlarge=0; m5.2xlarge=50; m5.large=49; m5.xlarge=76; m5a.2xlarge=45; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=91; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=26; r5.xlarge=49; r5a.2xlarge=66; r5a.large=74; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,1,RESHIFCFS,1602.9399999999978,0, 50, 80, 55, 78, 46, 26, 21, 0, 51, 45, 72, 47, 0, 47, 93, 0, 33, 0, 23, 51, 67, 70, 45, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=50; c5a.2xlarge=80; c5a.xlarge=55; d3.2xlarge=78; d3.xlarge=46; i3.2xlarge=26; i3.large=21; i3.xlarge=0; m5.2xlarge=51; m5.large=45; m5.xlarge=72; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=93; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=23; r5.xlarge=51; r5a.2xlarge=67; r5a.large=70; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.15,40,2,MINMIN,1610.5199999999961,27, 25, 25, 0, 0, 78, 49, 20, 68, 53, 24, 0, 25, 46, 0, 0, 27, 113, 97, 73, 0, 0, 92, 26, 0, 54, 78,{c5.2xlarge=27; c5.xlarge=25; c5a.2xlarge=25; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=78; i3.2xlarge=49; i3.large=20; i3.xlarge=68; m5.2xlarge=53; m5.large=24; m5.xlarge=0; m5a.2xlarge=25; m5a.large=46; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=113; r5.2xlarge=97; r5.large=73; r5.xlarge=0; r5a.2xlarge=0; r5a.large=92; r5a.xlarge=26; z1d.2xlarge=0; z1d.large=54; z1d.xlarge=78},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.15,40,2,MAXMIN,1609.3899999999965,27, 27, 27, 0, 0, 73, 49, 23, 68, 52, 22, 0, 22, 50, 0, 0, 26, 108, 102, 72, 0, 0, 91, 24, 0, 56, 81,{c5.2xlarge=27; c5.xlarge=27; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=73; i3.2xlarge=49; i3.large=23; i3.xlarge=68; m5.2xlarge=52; m5.large=22; m5.xlarge=0; m5a.2xlarge=22; m5a.large=50; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=26; m5zn.xlarge=108; r5.2xlarge=102; r5.large=72; r5.xlarge=0; r5a.2xlarge=0; r5a.large=91; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=56; z1d.xlarge=81},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.15,40,2,MCT,1614.1799999999962,27, 25, 27, 0, 0, 74, 44, 22, 66, 51, 25, 0, 23, 45, 0, 0, 27, 118, 105, 69, 0, 0, 97, 24, 0, 52, 79,{c5.2xlarge=27; c5.xlarge=25; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=74; i3.2xlarge=44; i3.large=22; i3.xlarge=66; m5.2xlarge=51; m5.large=25; m5.xlarge=0; m5a.2xlarge=23; m5a.large=45; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=118; r5.2xlarge=105; r5.large=69; r5.xlarge=0; r5a.2xlarge=0; r5a.large=97; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=52; z1d.xlarge=79},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.15,40,2,ROUNDROBIN,1624.949999999996,30, 23, 26, 0, 0, 76, 52, 20, 64, 55, 22, 0, 25, 54, 0, 0, 27, 113, 96, 67, 0, 0, 93, 22, 0, 54, 81,{c5.2xlarge=30; c5.xlarge=23; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=52; i3.large=20; i3.xlarge=64; m5.2xlarge=55; m5.large=22; m5.xlarge=0; m5a.2xlarge=25; m5a.large=54; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=113; r5.2xlarge=96; r5.large=67; r5.xlarge=0; r5a.2xlarge=0; r5a.large=93; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=54; z1d.xlarge=81},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.15,40,2,STATIC,2591.4899999999952,27, 26, 27, 0, 0, 78, 43, 23, 63, 53, 34, 0, 24, 53, 0, 0, 23, 112, 101, 72, 0, 0, 91, 20, 0, 55, 75,{c5.2xlarge=27; c5.xlarge=26; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=78; i3.2xlarge=43; i3.large=23; i3.xlarge=63; m5.2xlarge=53; m5.large=34; m5.xlarge=0; m5a.2xlarge=24; m5a.large=53; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=112; r5.2xlarge=101; r5.large=72; r5.xlarge=0; r5a.2xlarge=0; r5a.large=91; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=55; z1d.xlarge=75},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
