Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.05,40,0,MINMIN,1600.0099999999977,0, 51, 84, 56, 77, 56, 27, 23, 0, 52, 24, 75, 43, 0, 44, 85, 0, 29, 0, 23, 46, 68, 68, 40, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=84; c5a.xlarge=56; d3.2xlarge=77; d3.xlarge=56; i3.2xlarge=27; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=24; m5.xlarge=75; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=23; r5.xlarge=46; r5a.2xlarge=68; r5a.large=68; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,0,RESHIV3,1604.039999999998,0, 50, 85, 55, 74, 50, 24, 20, 0, 50, 23, 78, 48, 0, 46, 81, 0, 29, 0, 29, 48, 69, 65, 47, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=50; c5a.2xlarge=85; c5a.xlarge=55; d3.2xlarge=74; d3.xlarge=50; i3.2xlarge=24; i3.large=20; i3.xlarge=0; m5.2xlarge=50; m5.large=23; m5.xlarge=78; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=81; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=29; r5.xlarge=48; r5a.2xlarge=69; r5a.large=65; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,0,RESHIMAX,1602.6399999999974,0, 50, 81, 51, 74, 55, 22, 22, 0, 53, 27, 73, 44, 0, 50, 86, 0, 30, 0, 25, 49, 66, 69, 45, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=50; c5a.2xlarge=81; c5a.xlarge=51; d3.2xlarge=74; d3.xlarge=55; i3.2xlarge=22; i3.large=22; i3.xlarge=0; m5.2xlarge=53; m5.large=27; m5.xlarge=73; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=50; m5zn.2xlarge=86; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=0; r5.large=25; r5.xlarge=49; r5a.2xlarge=66; r5a.large=69; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,0,RESHIFCFS,1602.1099999999976,0, 50, 83, 53, 76, 53, 20, 19, 0, 52, 25, 73, 46, 0, 46, 89, 0, 30, 0, 25, 52, 68, 70, 43, 0, 0, 27,{c5.2xlarge=0; c5.xlarge=50; c5a.2xlarge=83; c5a.xlarge=53; d3.2xlarge=76; d3.xlarge=53; i3.2xlarge=20; i3.large=19; i3.xlarge=0; m5.2xlarge=52; m5.large=25; m5.xlarge=73; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=0; r5.large=25; r5.xlarge=52; r5a.2xlarge=68; r5a.large=70; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,1,MINMIN,1611.6399999999974,0, 53, 82, 57, 70, 49, 23, 21, 0, 49, 47, 78, 47, 0, 47, 92, 0, 28, 0, 24, 50, 72, 67, 44, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=82; c5a.xlarge=57; d3.2xlarge=70; d3.xlarge=49; i3.2xlarge=23; i3.large=21; i3.xlarge=0; m5.2xlarge=49; m5.large=47; m5.xlarge=78; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=92; m5zn.large=0; m5zn.xlarge=28; r5.2xlarge=0; r5.large=24; r5.xlarge=50; r5a.2xlarge=72; r5a.large=67; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,MAXMIN,1608.4499999999975,0, 52, 82, 52, 77, 51, 23, 23, 0, 48, 48, 76, 47, 0, 48, 89, 0, 27, 0, 25, 51, 73, 65, 43, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=52; c5a.2xlarge=82; c5a.xlarge=52; d3.2xlarge=77; d3.xlarge=51; i3.2xlarge=23; i3.large=23; i3.xlarge=0; m5.2xlarge=48; m5.large=48; m5.xlarge=76; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=27; r5.2xlarge=0; r5.large=25; r5.xlarge=51; r5a.2xlarge=73; r5a.large=65; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,MCT,1613.3699999999976,0, 49, 79, 55, 77, 51, 26, 22, 0, 52, 47, 77, 43, 0, 46, 85, 0, 29, 0, 25, 55, 72, 69, 41, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=49; c5a.2xlarge=79; c5a.xlarge=55; d3.2xlarge=77; d3.xlarge=51; i3.2xlarge=26; i3.large=22; i3.xlarge=0; m5.2xlarge=52; m5.large=47; m5.xlarge=77; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=25; r5.xlarge=55; r5a.2xlarge=72; r5a.large=69; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,ROUNDROBIN,1621.1099999999974,0, 51, 76, 54, 78, 51, 25, 23, 0, 51, 58, 73, 51, 0, 46, 82, 0, 29, 0, 26, 48, 69, 66, 43, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=76; c5a.xlarge=54; d3.2xlarge=78; d3.xlarge=51; i3.2xlarge=25; i3.large=23; i3.xlarge=0; m5.2xlarge=51; m5.large=58; m5.xlarge=73; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=82; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=26; r5.xlarge=48; r5a.2xlarge=69; r5a.large=66; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,STATIC,1635.3399999999972,0, 54, 81, 57, 78, 51, 22, 21, 0, 51, 55, 73, 45, 0, 43, 88, 0, 31, 0, 24, 50, 67, 65, 44, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=81; c5a.xlarge=57; d3.2xlarge=78; d3.xlarge=51; i3.2xlarge=22; i3.large=21; i3.xlarge=0; m5.2xlarge=51; m5.large=55; m5.xlarge=73; m5a.2xlarge=45; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=88; m5zn.large=0; m5zn.xlarge=31; r5.2xlarge=0; r5.large=24; r5.xlarge=50; r5a.2xlarge=67; r5a.large=65; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,NOML,1613.3999999999976,0, 57, 81, 53, 75, 47, 24, 21, 0, 51, 48, 76, 50, 0, 44, 85, 0, 28, 0, 26, 51, 69, 65, 49, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=81; c5a.xlarge=53; d3.2xlarge=75; d3.xlarge=47; i3.2xlarge=24; i3.large=21; i3.xlarge=0; m5.2xlarge=51; m5.large=48; m5.xlarge=76; m5a.2xlarge=50; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=28; r5.2xlarge=0; r5.large=26; r5.xlarge=51; r5a.2xlarge=69; r5a.large=65; r5a.xlarge=49; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,CUSTOMCLUSTERNOML,1606.8399999999979,0, 51, 80, 60, 74, 47, 26, 24, 0, 50, 46, 74, 46, 0, 51, 86, 0, 30, 0, 25, 51, 67, 67, 45, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=80; c5a.xlarge=60; d3.2xlarge=74; d3.xlarge=47; i3.2xlarge=26; i3.large=24; i3.xlarge=0; m5.2xlarge=50; m5.large=46; m5.xlarge=74; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=51; m5zn.2xlarge=86; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=0; r5.large=25; r5.xlarge=51; r5a.2xlarge=67; r5a.large=67; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,TEXTDISTANCE,1606.7699999999975,0, 54, 80, 55, 76, 48, 23, 22, 0, 51, 50, 76, 51, 0, 46, 86, 0, 31, 0, 23, 47, 70, 66, 45, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=80; c5a.xlarge=55; d3.2xlarge=76; d3.xlarge=48; i3.2xlarge=23; i3.large=22; i3.xlarge=0; m5.2xlarge=51; m5.large=50; m5.xlarge=76; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=86; m5zn.large=0; m5zn.xlarge=31; r5.2xlarge=0; r5.large=23; r5.xlarge=47; r5a.2xlarge=70; r5a.large=66; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,CRITICALPATH,1602.6799999999978,0, 54, 77, 55, 73, 49, 23, 22, 0, 48, 53, 75, 48, 0, 45, 90, 0, 29, 0, 23, 48, 69, 73, 46, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=77; c5a.xlarge=55; d3.2xlarge=73; d3.xlarge=49; i3.2xlarge=23; i3.large=22; i3.xlarge=0; m5.2xlarge=48; m5.large=53; m5.xlarge=75; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=90; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=23; r5.xlarge=48; r5a.2xlarge=69; r5a.large=73; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,CRITICALPATHREVERSE,1602.9099999999976,0, 53, 79, 54, 81, 50, 26, 20, 0, 49, 51, 76, 48, 0, 46, 89, 0, 29, 0, 21, 50, 67, 66, 45, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=79; c5a.xlarge=54; d3.2xlarge=81; d3.xlarge=50; i3.2xlarge=26; i3.large=20; i3.xlarge=0; m5.2xlarge=49; m5.large=51; m5.xlarge=76; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=21; r5.xlarge=50; r5a.2xlarge=67; r5a.large=66; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,RESHIV2,1603.7699999999977,0, 50, 75, 55, 79, 49, 25, 24, 0, 56, 48, 72, 48, 0, 45, 90, 0, 29, 0, 22, 51, 72, 68, 42, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=50; c5a.2xlarge=75; c5a.xlarge=55; d3.2xlarge=79; d3.xlarge=49; i3.2xlarge=25; i3.large=24; i3.xlarge=0; m5.2xlarge=56; m5.large=48; m5.xlarge=72; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=90; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=22; r5.xlarge=51; r5a.2xlarge=72; r5a.large=68; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,RESHIV3,1604.6099999999979,0, 53, 85, 55, 72, 56, 23, 22, 0, 52, 46, 75, 45, 0, 46, 84, 0, 30, 0, 23, 49, 67, 68, 49, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=85; c5a.xlarge=55; d3.2xlarge=72; d3.xlarge=56; i3.2xlarge=23; i3.large=22; i3.xlarge=0; m5.2xlarge=52; m5.large=46; m5.xlarge=75; m5a.2xlarge=45; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=84; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=0; r5.large=23; r5.xlarge=49; r5a.2xlarge=67; r5a.large=68; r5a.xlarge=49; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,RESHIMAX,1603.5199999999975,0, 53, 78, 57, 82, 48, 23, 22, 0, 51, 48, 76, 44, 0, 48, 83, 0, 32, 0, 23, 51, 68, 71, 42, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=78; c5a.xlarge=57; d3.2xlarge=82; d3.xlarge=48; i3.2xlarge=23; i3.large=22; i3.xlarge=0; m5.2xlarge=51; m5.large=48; m5.xlarge=76; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=23; r5.xlarge=51; r5a.2xlarge=68; r5a.large=71; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,1,RESHIFCFS,1602.9699999999975,0, 53, 81, 56, 79, 48, 24, 24, 0, 52, 51, 73, 45, 0, 50, 92, 0, 29, 0, 23, 50, 66, 65, 39, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=81; c5a.xlarge=56; d3.2xlarge=79; d3.xlarge=48; i3.2xlarge=24; i3.large=24; i3.xlarge=0; m5.2xlarge=52; m5.large=51; m5.xlarge=73; m5a.2xlarge=45; m5a.large=0; m5a.xlarge=50; m5zn.2xlarge=92; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=23; r5.xlarge=50; r5a.2xlarge=66; r5a.large=65; r5a.xlarge=39; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,2,MINMIN,1606.679999999996,28, 25, 26, 0, 0, 78, 44, 25, 69, 53, 22, 0, 24, 44, 0, 0, 28, 110, 103, 73, 0, 0, 94, 23, 0, 51, 80,{c5.2xlarge=28; c5.xlarge=25; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=78; i3.2xlarge=44; i3.large=25; i3.xlarge=69; m5.2xlarge=53; m5.large=22; m5.xlarge=0; m5a.2xlarge=24; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=28; m5zn.xlarge=110; r5.2xlarge=103; r5.large=73; r5.xlarge=0; r5a.2xlarge=0; r5a.large=94; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=51; z1d.xlarge=80},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
methylseq,exponential,0.05,40,2,MAXMIN,1612.7899999999956,28, 25, 25, 0, 0, 79, 47, 25, 69, 51, 23, 0, 21, 47, 0, 0, 28, 114, 98, 72, 0, 0, 88, 23, 0, 58, 79,{c5.2xlarge=28; c5.xlarge=25; c5a.2xlarge=25; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=79; i3.2xlarge=47; i3.large=25; i3.xlarge=69; m5.2xlarge=51; m5.large=23; m5.xlarge=0; m5a.2xlarge=21; m5a.large=47; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=28; m5zn.xlarge=114; r5.2xlarge=98; r5.large=72; r5.xlarge=0; r5a.2xlarge=0; r5a.large=88; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=79},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
